GDLX, GDLY,GDLZ, GDRX, GDRY, GDRZ, PL, PR, HR, GSR, ConationLevel, PredictedConation
1.00450239779834E-09,3.65234945865807E-08,5.00325211387402E-08,5.10472263040901E-08,2.35401703132001E-08,5.00925461697376E-08,3.98,3.82,16.64,0.00136162556937588,2,0
1.00450239779834E-09,3.65234945865807E-08,5.00325211387402E-08,5.10472263040901E-08,2.35401703132001E-08,5.00925461697376E-08,3.98,3.82,16.64,0.00136162556937588,2,0
8.640936863512E-08,5.54672449171438E-08,4.99550404635828E-08,2.49024690957793E-07,1.0796053464052E-07,1.0008757719353E-07,3.92,3.89,16.64,0.00138002915539066,2,0
8.640936863512E-08,5.54672449171438E-08,4.99550404635828E-08,2.49024690957793E-07,1.0796053464052E-07,1.0008757719353E-07,3.92,3.89,16.64,0.00138002915539066,2,0
1.36452756499553E-07,4.69639438378608E-08,7.49775472237155E-11,2.49024690957793E-07,1.0796053464052E-07,1.0008757719353E-07,3.9,3.89,16.64,0.00138002915539066,2,0
1.36452756499553E-07,4.69639438378608E-08,7.49775472237155E-11,2.49024690957793E-07,1.0796053464052E-07,1.0008757719353E-07,3.9,3.89,16.64,0.00138002915539066,2,0
1.36452756499553E-07,4.69639438378608E-08,7.49775472237155E-11,2.49024690957793E-07,1.0796053464052E-07,1.0008757719353E-07,3.9,3.89,16.64,0.00138002915539066,2,0
1.36452756499553E-07,4.69639438378608E-08,7.49775472237155E-11,2.49024690957793E-07,1.0796053464052E-07,1.0008757719353E-07,3.9,3.89,16.64,0.00138002915539066,2,0
1.39456060043289E-07,4.19587384723672E-08,7.49775472237155E-11,2.94067232948931E-07,8.89669536935913E-08,1.0008757719353E-07,3.9,3.89,16.64,0.00138002915539066,2,0
1.39456060043289E-07,4.19587384723672E-08,7.49775472237155E-11,2.94067232948931E-07,8.89669536935913E-08,1.0008757719353E-07,3.9,3.89,16.64,0.00138002915539066,2,0
1.39456060043289E-07,4.19587384723672E-08,7.49775472237155E-11,2.97074643882684E-07,6.5447637740328E-08,5.00475451679096E-08,3.9,3.89,16.64,0.00138002915539066,2,0
1.36453658121752E-07,4.14584132835338E-08,7.49775472237155E-11,2.84061230299106E-07,3.84227897953088E-08,5.00475451679096E-08,3.9,3.88,16.64,0.00137427433503564,2,0
1.36453658121752E-07,4.14584132835338E-08,7.49775472237155E-11,2.84061230299106E-07,3.84227897953088E-08,5.00475451679096E-08,3.9,3.88,16.64,0.00137427433503564,2,0
1.36954883423875E-07,3.39560824426104E-08,7.49775472237155E-11,2.52533085130881E-07,1.56144472067285E-08,5.00475451679096E-08,3.9,3.87,16.64,0.00137427433503564,2,0
1.42460288967244E-07,3.39550304221518E-08,7.49775472237155E-11,3.01593707538359E-07,3.14465776049494E-08,5.00475451679096E-08,3.9,3.88,16.64,0.00137427433503564,2,0
1.42460288967244E-07,3.39550304221518E-08,7.49775472237155E-11,3.01593707538359E-07,3.14465776049494E-08,5.00475451679096E-08,3.9,3.88,16.64,0.00137427433503564,2,0
1.42460288967244E-07,3.39550304221518E-08,7.49775472237155E-11,2.07673105179945E-07,1.85084628586334E-08,5.00475451679096E-08,3.9,3.88,16.64,0.00137427433503564,2,0
1.03057140828864E-07,6.55198875361138E-08,5.00475451679096E-08,1.40490894254797E-06,2.13737938147182E-06,4.25273174385244E-06,4.06,3.66,16.45,0.00140098735881559,2,0
1.03057140828864E-07,6.55198875361138E-08,5.00475451679096E-08,1.40490894254797E-06,2.13737938147182E-06,4.25273174385244E-06,4.06,3.66,16.45,0.00140098735881559,2,0
9.30511877127341E-08,7.75337026120725E-08,5.00475451679096E-08,1.40490894254797E-06,2.13737938147182E-06,4.25273174385244E-06,4.07,3.66,16.45,0.00140098735881559,2,0
2.41160087051312E-07,1.0137840085707E-09,1.502402916933E-11,1.40290669019811E-06,2.1418820830928E-06,4.25273174385244E-06,4.01,3.66,16.45,0.00140098735881559,2,0
2.41160087051312E-07,1.0137840085707E-09,1.502402916933E-11,1.40290669019811E-06,2.1418820830928E-06,4.25273174385244E-06,4.01,3.66,16.45,0.00140098735881559,2,0
2.41160087051312E-07,1.0137840085707E-09,1.502402916933E-11,1.23229579311501E-06,2.06383135011636E-06,4.35279678612992E-06,4.01,3.61,16.45,0.00141068949218494,2,0
2.41160087051312E-07,1.0137840085707E-09,1.502402916933E-11,1.23229579311501E-06,2.06383135011636E-06,4.35279678612992E-06,4.01,3.61,16.45,0.00141068949218494,2,0
2.41160087051312E-07,1.0137840085707E-09,1.502402916933E-11,6.69620582862708E-07,1.74144448587928E-06,4.60309714656244E-06,4.01,3.86,16.45,0.00141068949218494,2,0
5.44480223650387E-07,1.76194409178151E-07,8.00615571373286E-08,4.31489610828089E-07,1.56284625685331E-06,4.70315217682908E-06,3.94,3.9,16.45,0.00141068949218494,2,0
5.44480223650387E-07,1.76194409178151E-07,8.00615571373286E-08,4.31489610828089E-07,1.56284625685331E-06,4.70315217682908E-06,3.94,3.9,16.45,0.00141068949218494,2,0
5.44480223650387E-07,1.76194409178151E-07,8.00615571373286E-08,4.31489610828089E-07,1.56284625685331E-06,4.70315217682908E-06,3.94,3.9,16.45,0.00141068949218494,2,0
5.79964008363027E-07,2.28713710514284E-07,1.35106353816907E-07,1.06040880290548E-06,6.1801287290403E-07,4.50342898043282E-07,3.93,3.95,16.45,0.00141068949218494,2,0
5.79964008363027E-07,2.28713710514284E-07,1.35106353816907E-07,1.06040880290548E-06,6.1801287290403E-07,4.50342898043282E-07,3.93,3.95,16.45,0.00141068949218494,2,0
5.79964008363027E-07,2.28713710514284E-07,1.35106353816907E-07,1.06040880290548E-06,6.1801287290403E-07,4.50342898043282E-07,3.93,3.95,16.45,0.00141014481190049,2,0
5.73961728954222E-07,2.68224640602746E-07,1.40111108333698E-07,1.11391756447335E-06,6.7051238398529E-07,5.00392948093332E-07,3.93,3.97,16.45,0.00141014481190049,2,0
5.73961728954222E-07,2.68224640602746E-07,1.40111108333698E-07,1.11391756447335E-06,6.7051238398529E-07,5.00392948093332E-07,3.93,3.97,16.45,0.00141014481190049,2,0
5.60951220086456E-07,2.87736147289037E-07,1.40111108333698E-07,1.08339870325466E-06,6.56502526917589E-07,5.00392948093332E-07,3.92,3.96,16.45,0.00141014481190049,2,0
5.60951220086456E-07,2.87736147289037E-07,1.40111108333698E-07,1.08339870325466E-06,6.56502526917589E-07,5.00392948093332E-07,3.92,3.96,16.45,0.00141014481190049,2,0
3.66324262135882E-07,2.03181487045149E-07,9.00785871949574E-08,8.76253098198977E-07,5.49424217743767E-07,4.00327905815851E-07,3.92,3.94,16.45,0.00141014481190049,2,0
3.39842819966839E-08,3.45039657523127E-08,1.00020060284595E-08,4.99852241362606E-08,1.6465848069274E-08,1.74746531030463E-11,3.92,3.92,16.45,0.00141014481190049,2,0
3.39842819966839E-08,3.45039657523127E-08,1.00020060284595E-08,4.99852241362606E-08,1.6465848069274E-08,1.74746531030463E-11,3.92,3.92,16.45,0.00141014481190049,2,0
1.50104118889584E-08,1.35094346082178E-08,5.00475451679096E-09,5.59821555976636E-08,7.50071289432797E-08,4.99550404635828E-08,3.91,3.92,16.45,0.0013979942436729,2,0
1.50104118889584E-08,1.35094346082178E-08,5.00475451679096E-09,5.59821555976636E-08,7.50071289432797E-08,4.99550404635828E-08,3.91,3.92,16.45,0.0013979942436729,2,0
1.45081854134411E-08,1.35072086681734E-08,4.99750124937532E-09,1.68584148833818E-07,1.5357656639164E-07,4.99550404635828E-08,3.91,3.89,16.45,0.0013979942436729,2,0
1.45081854134411E-08,1.35072086681734E-08,4.99750124937532E-09,1.68584148833818E-07,1.5357656639164E-07,4.99550404635828E-08,3.91,3.89,16.45,0.0013979942436729,2,0
1.15082831160673E-08,1.35088834906888E-08,4.99750124937532E-09,1.3054999753848E-07,1.4807388627571E-07,4.99750124937526E-08,3.91,3.86,16.45,0.00139990218555822,2,0
1.15082831160673E-08,1.35088834906888E-08,4.99750124937532E-09,1.3054999753848E-07,1.4807388627571E-07,4.99750124937526E-08,3.91,3.86,16.45,0.00139990218555822,2,0
1.15082831160673E-08,1.35088834906888E-08,4.99750124937532E-09,6.75163070734127E-08,9.40409158602324E-08,5.50055170533596E-11,3.91,3.89,16.45,0.00139990218555822,2,0
1.6518894121829E-08,1.15073572734179E-08,4.99750124937532E-09,4.50913730247244E-08,1.74705992805382E-08,5.50055170533596E-11,3.93,3.94,16.45,0.00139990218555822,2,0
1.6518894121829E-08,1.15073572734179E-08,4.99750124937532E-09,4.50913730247244E-08,1.74705992805382E-08,5.50055170533596E-11,3.93,3.94,16.45,0.00139990218555822,2,0
5.55532504800895E-08,8.50498017767628E-09,4.99750124937532E-09,5.31030370604456E-08,2.34764051014987E-08,5.50055170533596E-11,3.94,3.96,16.45,0.00139990218555822,2,0
6.60432849473456E-08,8.50010492928237E-09,4.99750124937532E-09,1.10640118574749E-07,1.65616848391838E-08,5.50055170533596E-11,3.95,3.97,16.45,0.00139990218555822,2,0
6.60432849473456E-08,8.50010492928237E-09,4.99750124937532E-09,1.10640118574749E-07,1.65616848391838E-08,5.50055170533596E-11,3.95,3.97,16.45,0.00139990218555822,2,0
7.75540199955288E-08,6.49860380343793E-09,4.99750124937532E-09,1.72690059263337E-07,6.10965874424911E-08,5.50055170533596E-11,3.96,3.98,16.45,0.00141451405422749,2,0
7.75540199955288E-08,6.49860380343793E-09,4.99750124937532E-09,1.72690059263337E-07,6.10965874424911E-08,5.50055170533596E-11,3.96,3.98,16.45,0.00141451405422749,2,0
7.75540199955288E-08,6.49860380343793E-09,4.99750124937532E-09,1.72690059263337E-07,6.10965874424911E-08,5.50055170533596E-11,3.96,3.98,16.45,0.00141451405422749,2,0
1.01574640758835E-07,5.49997915570018E-09,5.00575662011313E-09,2.74219245335488E-07,1.44617505482191E-07,1.00087584211937E-07,3.97,4.02,16.45,0.00141451405422749,2,0
1.01574640758835E-07,5.49997915570018E-09,5.00575662011313E-09,2.99236883414457E-07,1.50625314161192E-07,1.00087584211937E-07,3.97,4.02,16.45,0.00141451405422749,2,0
1.09079318732027E-07,1.49705190012259E-09,5.00575662011313E-09,2.99236883414457E-07,1.50625314161192E-07,1.00087584211937E-07,3.99,4.02,16.45,0.00141451405422749,2,0
2.76201206972774E-07,9.24644806397789E-07,1.33205722270722E-07,2.18839613321156E-07,1.54100823269171E-06,4.74539363119055E-06,4.23,4.15,16.35,0.0014117268478622,2,0
2.76201206972774E-07,9.24644806397789E-07,1.33205722270722E-07,1.24078816897735E-06,6.4403170614072E-07,4.95298275408666E-08,4.23,4.15,16.35,0.0014117268478622,2,0
2.25479350140306E-08,3.9820597998234E-07,8.82641858680775E-08,1.24078816897735E-06,6.4403170614072E-07,4.95298275408666E-08,4.14,4.15,16.35,0.0014117268478622,2,0
2.50233054541266E-07,3.25679788091438E-07,7.18231724729075E-08,5.31903073934968E-07,1.64001692848927E-06,4.64788193734261E-06,4.1,3.88,16.35,0.0014117268478622,2,0
2.50233054541266E-07,3.25679788091438E-07,7.18231724729075E-08,5.31903073934968E-07,1.64001692848927E-06,4.64788193734261E-06,4.1,3.88,16.35,0.0014117268478622,2,0
7.45723840985612E-08,1.31695214962609E-06,4.82710371322751E-06,1.32971496672223E-06,2.38587161613874E-06,8.59515691111551E-08,4.09,3.79,16.35,-0.00570526257509894,2,0
7.45723840985612E-08,1.31695214962609E-06,4.82710371322751E-06,1.32971496672223E-06,2.38587161613874E-06,8.59515691111551E-08,4.09,3.79,16.35,-0.00570526257509894,2,0
7.45723840985612E-08,1.31695214962609E-06,4.82710371322751E-06,5.95480227591214E-07,1.82765105043423E-06,4.58865319008374E-06,4.09,3.79,16.35,-0.00570526257509894,2,0
7.45723840985612E-08,1.31695214962609E-06,4.82710371322751E-06,5.95480227591214E-07,1.82765105043423E-06,4.58865319008374E-06,4.09,3.79,16.35,-0.00570526257509894,2,0
7.41841631848255E-08,1.32621907838592E-06,4.82569145448559E-06,6.22389017038263E-07,1.88023662948296E-06,4.53777923321689E-06,4.1,3.79,16.35,-0.00570526257509894,2,0
7.41841631848255E-08,1.32621907838592E-06,4.82569145448559E-06,6.22389017038263E-07,1.88023662948296E-06,4.53777923321689E-06,4.1,3.79,16.35,-0.00570526257509894,2,0
6.50686453748929E-08,4.40881029760456E-07,9.50800813969191E-08,8.59757630577114E-07,8.65654558312254E-07,1.08039529896305E-07,4.1,3.76,16.35,-0.00570526257509894,2,0
6.50686453748929E-08,4.40881029760456E-07,9.50800813969191E-08,8.59757630577114E-07,8.65654558312254E-07,1.08039529896305E-07,4.1,3.76,16.35,-0.00570526257509894,2,0
6.50686453748929E-08,4.40881029760456E-07,9.50800813969191E-08,8.59757630577114E-07,8.65654558312254E-07,1.08039529896305E-07,4.1,3.76,16.35,-0.00570526257509894,2,0
1.0190798363098E-09,2.2489035434978E-08,4.99625281039221E-09,6.58162966458957E-07,1.88082107067438E-06,4.54658007044414E-06,4.11,3.76,16.35,0.00138142645953453,2,0
1.0190798363098E-09,2.2489035434978E-08,4.99625281039221E-09,6.58162966458957E-07,1.88082107067438E-06,4.54658007044414E-06,4.11,3.76,16.35,0.00138142645953453,2,0
4.95621000203498E-10,1.1502555532672E-08,4.9965024482862E-09,7.10436406952788E-08,6.09996999635545E-08,4.99725151166859E-08,4.1,3.76,16.35,0.00138142645953453,2,0
4.95621000203498E-10,1.1502555532672E-08,4.9965024482862E-09,7.10436406952788E-08,6.09996999635545E-08,4.99725151166859E-08,4.1,3.76,16.35,0.00138142645953453,2,0
4.95621000203498E-10,1.1502555532672E-08,4.9965024482862E-09,7.10436406952788E-08,6.09996999635545E-08,4.99725151166859E-08,4.1,3.76,16.35,0.00138142645953453,2,0
1.35067611628182E-08,4.202440060116E-08,1.00075060301233E-08,1.27577587561392E-07,4.20304982826079E-08,5.00325211387402E-08,3.97,3.78,16.35,0.00133738376505467,2,0
1.35067611628182E-08,4.202440060116E-08,1.00075060301233E-08,1.27577587561392E-07,4.20304982826079E-08,5.00325211387402E-08,3.97,3.78,16.35,0.00133738376505467,2,0
1.70096639307462E-08,3.2019223144027E-08,5.00475451679096E-09,1.54611328766231E-07,5.65453146314394E-08,5.00325211387402E-08,3.97,3.81,16.35,0.00133738376505467,2,0
1.70096639307462E-08,3.2019223144027E-08,5.00475451679096E-09,1.54611328766231E-07,5.65453146314394E-08,5.00325211387402E-08,3.97,3.81,16.35,0.00133738376505467,2,0
2.0512215867273E-08,2.55133678742844E-08,5.00475451679096E-09,1.76623635339445E-07,7.30550703497489E-08,5.00325211387402E-08,3.97,3.82,16.35,0.00133738376505467,2,0
2.35123671424641E-08,2.00108153079556E-08,5.00475451679096E-09,1.94113141635668E-07,9.60503795386976E-08,5.00325211387402E-08,3.96,3.82,16.35,0.00133738376505467,2,0
2.35123671424641E-08,2.00108153079556E-08,5.00475451679096E-09,1.94113141635668E-07,9.60503795386976E-08,5.00325211387402E-08,3.96,3.82,16.35,0.00133738376505467,2,0
1.70126200147225E-08,5.50162519023169E-09,5.00325211387402E-09,1.57106565732861E-07,6.25368673680919E-08,5.00325211387402E-08,3.92,3.75,16.35,0.00128339512085447,2,0
1.70126200147225E-08,5.50162519023169E-09,5.00325211387402E-09,1.57106565732861E-07,6.25368673680919E-08,5.00325211387402E-08,3.92,3.75,16.35,0.00128339512085447,2,0
2.00149218838257E-08,2.1014310888248E-08,5.00325211387402E-09,1.0012972685116E-08,7.70603272999276E-08,5.00475451679096E-08,3.91,3.79,16.35,0.00128339512085447,2,0
2.00149218838257E-08,2.1014310888248E-08,5.00325211387402E-09,1.0012972685116E-08,7.70603272999276E-08,5.00475451679096E-08,3.91,3.79,16.35,0.00128339512085447,2,0
2.25017360917931E-07,1.5752939502316E-07,3.00102642203108E-08,4.50158468685016E-07,3.58195531396497E-07,1.5012760921915E-07,3.85,3.88,17.26,0.0012588219984859,2,0
2.25017360917931E-07,1.5752939502316E-07,3.00102642203108E-08,4.50158468685016E-07,3.58195531396497E-07,1.5012760921915E-07,3.85,3.88,17.26,0.0012588219984859,2,0
3.02073914502259E-07,2.13566548057401E-07,4.00182712519374E-08,5.31190393829294E-07,3.86699715593668E-07,1.5012760921915E-07,3.84,3.94,17.26,0.0012588219984859,2,0
3.02073914502259E-07,2.13566548057401E-07,4.00182712519374E-08,6.33779971179191E-07,4.26236352578845E-07,1.5012760921915E-07,3.84,3.97,17.26,0.0012588219984859,2,0
3.02073914502259E-07,2.13566548057401E-07,4.00182712519374E-08,6.33779971179191E-07,4.26236352578845E-07,1.5012760921915E-07,3.84,3.97,17.26,0.0012588219984859,2,0
3.1257831780901E-07,2.14568573774255E-07,3.50152694508567E-08,6.72806840371152E-07,4.54258070725274E-07,2.0016013035789E-07,3.85,3.97,17.26,0.0012588219984859,2,0
3.1257831780901E-07,2.14568573774255E-07,3.50152694508567E-08,6.72806840371152E-07,4.54258070725274E-07,2.0016013035789E-07,3.85,3.97,17.26,0.0012588219984859,2,0
3.18082646360805E-07,2.08563920073742E-07,3.00120173369827E-08,7.11841471213699E-07,4.85283992754254E-07,2.5019265149663E-07,3.85,3.97,17.26,0.0012588219984859,2,0
3.19082846062705E-07,2.02059692325706E-07,3.00120173369827E-08,7.11841471213699E-07,4.85283992754254E-07,2.5019265149663E-07,3.85,3.97,17.26,0.00124071032686829,2,0
3.19082846062705E-07,2.02059692325706E-07,3.00120173369827E-08,7.11841471213699E-07,4.85283992754254E-07,2.5019265149663E-07,3.85,3.97,17.26,0.00124071032686829,2,0
2.03492922092883E-07,1.26999342275245E-07,1.50000077292965E-08,5.34713267371096E-07,3.19153652982346E-07,1.50112585189981E-07,3.86,3.97,17.26,0.00124071032686829,2,0
2.03492922092883E-07,1.26999342275245E-07,1.50000077292965E-08,5.34713267371096E-07,3.19153652982346E-07,1.50112585189981E-07,3.86,3.97,17.26,0.00124071032686829,2,0
2.03492922092883E-07,1.26999342275245E-07,1.50000077292965E-08,1.04075878667997E-07,5.55332367033751E-08,5.00325211387402E-08,3.86,3.97,17.26,0.00124071032686829,2,0
8.50715231034647E-09,4.50450310085356E-09,7.51013530309592E-13,3.25358559798427E-08,4.20280611090505E-08,5.00325211387402E-08,3.87,3.97,17.26,0.00124071032686829,2,0
8.50715231034647E-09,4.50450310085356E-09,7.51013530309592E-13,3.25358559798427E-08,4.20280611090505E-08,5.00325211387402E-08,3.87,3.97,17.26,0.00124071032686829,2,0
4.40306546090304E-08,1.29585578648995E-07,2.50200166142413E-08,2.60144915588008E-08,4.15213099744465E-08,5.00325211387402E-08,3.91,3.92,17.26,0.00123206903520179,2,0
4.40306546090304E-08,1.29585578648995E-07,2.50200166142413E-08,2.60144915588008E-08,4.15213099744465E-08,5.00325211387402E-08,3.91,3.92,17.26,0.00123206903520179,2,0
5.45388863284985E-08,1.80627414435805E-07,4.00320265477313E-08,1.85128605132869E-08,7.95407836914752E-08,5.00325211387402E-08,3.92,3.89,17.26,0.00123206903520179,2,0
5.45388863284985E-08,1.80627414435805E-07,4.00320265477313E-08,1.85128605132869E-08,7.95407836914752E-08,5.00325211387402E-08,3.92,3.89,17.26,0.00123206903520179,2,0
6.00432648626495E-08,1.97640925319719E-07,4.50357793623423E-08,8.50447835078911E-09,1.18074188249398E-07,5.00325211387402E-08,3.93,3.88,17.26,0.00123206903520179,2,0
6.30423406987245E-08,2.06135527270757E-07,4.50357793623423E-08,2.50460141928937E-09,1.36068643265848E-07,5.00325211387402E-08,3.93,3.88,17.26,-0.00572308920173821,2,0
6.30423406987245E-08,2.06135527270757E-07,4.50357793623423E-08,2.50460141928937E-09,1.36068643265848E-07,5.00325211387402E-08,3.93,3.88,17.26,-0.00572308920173821,2,0
4.25226719083105E-08,1.7059808949855E-07,4.0029272129841E-08,2.50460141928937E-09,1.36068643265848E-07,5.00325211387402E-08,3.94,3.88,17.26,-0.00572308920173821,2,0
4.25226719083105E-08,1.7059808949855E-07,4.0029272129841E-08,2.50460141928937E-09,1.36068643265848E-07,5.00325211387402E-08,3.94,3.88,17.26,-0.00572308920173821,2,0
4.25226719083105E-08,1.7059808949855E-07,4.0029272129841E-08,9.99077285606348E-10,1.50575771044843E-07,5.00325211387402E-08,3.94,3.87,17.26,-0.00572308920173821,2,0
1.80115366533549E-08,8.60611867530562E-08,2.00175162408098E-08,7.49735680106954E-09,8.60242765057263E-08,4.99550404635828E-08,3.96,3.89,17.26,0.00121534810288242,2,0
1.30057584279751E-08,4.35240505353464E-08,1.00087584211938E-08,1.40034876504578E-08,7.50173977230157E-08,4.99550404635828E-08,3.96,3.9,17.26,0.00121534810288242,2,0
1.30057584279751E-08,4.35240505353464E-08,1.00087584211938E-08,1.40034876504578E-08,7.50173977230157E-08,4.99550404635828E-08,3.96,3.9,17.26,0.00121534810288242,2,0
1.30092598075624E-08,1.65162888442939E-08,1.75341755108028E-12,2.80113973706176E-08,4.35154887320642E-08,4.99550404635828E-08,3.95,3.9,17.26,0.00121534810288242,2,0
1.30092598075624E-08,1.65162888442939E-08,1.75341755108028E-12,2.80113973706176E-08,4.35154887320642E-08,4.99550404635828E-08,3.95,3.9,17.26,0.00121534810288242,2,0
1.30092598075624E-08,1.65162888442939E-08,1.75341755108028E-12,2.80113973706176E-08,4.35154887320642E-08,4.99550404635828E-08,3.95,3.9,17.26,0.00121534810288242,2,0
1.30092598075624E-08,1.65162888442939E-08,1.75341755108028E-12,2.80113973706176E-08,4.35154887320642E-08,4.99550404635828E-08,3.95,3.9,17.26,0.00121534810288242,2,0
1.50114621299569E-08,9.5051298127062E-09,1.75341755108028E-12,6.05348651398159E-08,4.70128066529839E-08,4.99550404635828E-08,3.94,3.91,17.26,0.00120458669659956,2,0
1.50114621299569E-08,9.5051298127062E-09,1.75341755108028E-12,6.05348651398159E-08,4.70128066529839E-08,4.99550404635828E-08,3.94,3.91,17.26,0.00120458669659956,2,0
8.69852698954643E-08,5.00067186332129E-08,2.00037565410075E-08,1.21512022159225E-07,7.04455825855714E-08,2.74656592742318E-11,3.9,3.88,17.26,0.00120458669659956,2,0
8.69852698954643E-08,5.00067186332129E-08,2.00037565410075E-08,1.21512022159225E-07,7.04455825855714E-08,2.74656592742318E-11,3.9,3.88,17.26,0.00120458669659956,2,0
1.57027119839022E-07,9.95373128217665E-08,3.50127619442494E-08,1.76544165613257E-07,1.17474675873584E-07,2.74656592742318E-11,3.87,3.88,17.26,0.00120458669659956,2,0
1.83554168872101E-07,1.25063410951487E-07,4.00175164610404E-08,2.10590372033084E-07,1.06438314619433E-07,4.9982506122857E-08,3.85,3.87,17.26,0.00120458669659956,2,0
1.83554168872101E-07,1.25063410951487E-07,4.00175164610404E-08,2.10590372033084E-07,1.06438314619433E-07,4.9982506122857E-08,3.85,3.87,17.26,0.00120458669659956,2,0
1.97563976238066E-07,1.41576522141621E-07,4.0016515059559E-08,2.58627102159393E-07,5.28978819513436E-08,4.9982506122857E-08,3.83,3.88,17.26,0.00119555032163291,2,0
1.97563976238066E-07,1.41576522141621E-07,4.0016515059559E-08,2.58627102159393E-07,5.28978819513436E-08,4.9982506122857E-08,3.83,3.88,17.26,0.00119555032163291,2,0
1.97563976238066E-07,1.41576522141621E-07,4.0016515059559E-08,2.58627102159393E-07,5.28978819513436E-08,4.9982506122857E-08,3.83,3.88,17.26,0.00119555032163291,2,0
1.9756692721217E-07,1.34573443655548E-07,4.0016515059559E-08,2.78120031065407E-07,6.14566398926468E-10,5.75259027634956E-11,3.82,3.88,17.26,0.00119555032163291,2,0
1.9756692721217E-07,1.34573443655548E-07,4.0016515059559E-08,2.78120031065407E-07,6.14566398926468E-10,5.75259027634956E-11,3.82,3.88,17.26,0.00119555032163291,2,0
1.93563624364619E-07,1.25065136138551E-07,3.5013262945685E-08,2.61609649667849E-07,1.23912597604494E-08,5.75259027634956E-11,3.82,3.88,17.26,0.00119555032163291,2,0
1.93563624364619E-07,1.25065136138551E-07,3.5013262945685E-08,2.61609649667849E-07,1.23912597604494E-08,5.75259027634956E-11,3.82,3.88,17.26,0.00119555032163291,2,0
1.93563624364619E-07,1.25065136138551E-07,3.5013262945685E-08,2.61609649667849E-07,1.23912597604494E-08,5.75259027634956E-11,3.82,3.88,17.26,0.00119555032163291,2,0
5.8054749057602E-08,5.3549719330986E-08,1.00077563178716E-08,1.57113188932782E-07,1.73617370086997E-07,5.00400320256205E-08,3.81,3.88,17.26,0.00118927902534362,2,0
5.8054749057602E-08,5.3549719330986E-08,1.00077563178716E-08,1.57113188932782E-07,1.73617370086997E-07,5.00400320256205E-08,3.81,3.88,17.26,0.00118927902534362,2,0
4.32914768272606E-07,1.12110307695648E-07,7.00683159507837E-08,1.75173744504259E-08,3.05089072472986E-08,2.25371721356061E-11,3.85,3.9,17.26,0.00118424332653303,2,0
7.90708248186695E-07,1.55143359199324E-07,1.20125882151915E-07,8.37684002744946E-07,8.7583414820863E-08,2.00175155891531E-07,3.97,3.74,17.26,0.00118424332653303,2,0
7.90708248186695E-07,1.55143359199324E-07,1.20125882151915E-07,8.37684002744946E-07,8.7583414820863E-08,2.00175155891531E-07,3.97,3.74,17.26,0.00118424332653303,2,0
7.90708248186695E-07,1.55143359199324E-07,1.20125882151915E-07,8.37684002744946E-07,8.7583414820863E-08,2.00175155891531E-07,3.97,3.74,17.26,0.00118424332653303,2,0
8.68190718116111E-07,1.86152860184134E-07,1.20125882151915E-07,1.23287997232502E-06,1.55603807930061E-07,3.50232822092762E-07,4.01,3.69,17.95,0.0011820422666743,2,0
8.68190718116111E-07,1.86152860184134E-07,1.20125882151915E-07,1.23287997232502E-06,1.55603807930061E-07,3.50232822092762E-07,4.01,3.69,17.95,0.0011820422666743,2,0
8.68190718116111E-07,1.86152860184134E-07,1.20125882151915E-07,1.23287997232502E-06,1.55603807930061E-07,3.50232822092762E-07,4.01,3.69,17.95,0.0011820422666743,2,0
8.73195021944628E-07,1.98663619843148E-07,1.20125882151915E-07,1.25639340444926E-06,2.60665643727599E-07,3.50210284920627E-07,4.02,3.71,17.95,0.0011820422666743,2,0
8.73195021944628E-07,1.98663619843148E-07,1.20125882151915E-07,1.25639340444926E-06,2.60665643727599E-07,3.50210284920627E-07,4.02,3.71,17.95,0.0011820422666743,2,0
1.88606661583362E-07,5.553027409296E-08,5.00575662011313E-08,4.04207278903278E-07,1.06046368765777E-07,1.50057666201231E-07,4.03,3.71,17.95,0.0011820422666743,2,0
1.88606661583362E-07,5.553027409296E-08,5.00575662011313E-08,4.04207278903278E-07,1.06046368765777E-07,1.50057666201231E-07,4.03,3.71,17.95,0.0011820422666743,2,0
5.1046302919289E-07,1.54746747319774E-11,5.00550605666233E-08,4.64982695581114E-07,5.80446276643931E-08,1.0011513164982E-07,3.95,3.85,17.95,-0.00572703680901019,2,0
6.11035758824508E-07,4.05463743140522E-08,5.00550605666233E-08,7.2818420745237E-07,7.00628927306394E-09,2.0019770283861E-07,3.94,3.78,17.95,-0.00572703680901019,2,0
6.44063808475478E-07,6.10628882161874E-08,5.00550605666233E-08,7.2818420745237E-07,7.00628927306394E-09,2.0019770283861E-07,3.94,3.78,17.95,-0.00572703680901019,2,0
6.44063808475478E-07,6.10628882161874E-08,5.00550605666233E-08,7.39694942914118E-07,1.30128212667382E-08,2.0019770283861E-07,3.94,3.75,17.95,-0.00572703680901019,2,0
6.44063808475478E-07,6.10628882161874E-08,5.00550605666233E-08,7.39694942914118E-07,1.30128212667382E-08,2.0019770283861E-07,3.94,3.75,17.95,-0.00572703680901019,2,0
6.62078446128255E-07,9.05870340337304E-08,5.00550605666233E-08,7.39694942914118E-07,1.30128212667382E-08,2.0019770283861E-07,3.93,3.75,17.95,-0.00572703680901019,2,0
6.55584267855717E-07,1.00091318945141E-07,5.00550605666233E-08,7.14682170555395E-07,8.00741414166717E-09,2.0019770283861E-07,3.92,3.7,17.95,0.00118851470456335,2,0
