Gaze 3D position left X, Gaze 3D position left Y, Gaze 3D position left Z, Gaze 3D position right X,Gaze 3D position right Y,Gaze 3D position right Z,Pupil diameter left,Pupil diameter right, HR, GSR, ConationLevel
1.677534294,2.421337891,1.128230286,0,0,0,4.33,4.08,56.12,0.986970369,0
1.731091881,2.420855713,1.126530457,0,0,0,4.35,4.08,56.12,0.986970369,0
1.698121452,2.387552643,1.107017517,0,0,0,4.36,4.09,56.12,0.986970369,0
1.635021019,2.321929169,1.069830322,0,0,0,4.37,4.1,56.12,0.986970369,0
1.561621284,2.308917236,1.058435059,0,0,0,4.38,4.12,56.12,0.986932707,0
1.261666489,2.227004242,0.999859619,0,0,0,4.39,4.13,56.12,0.986932707,0
0.595009613,1.168777466,0.487075806,0,0,0,4.4,4.14,56.12,0.986932707,0
0.277257347,0.539265442,0.214144897,0,0,0,4.44,4.2,56.12,0.986932707,0
0.218603516,0.289066315,0.112896729,0,0,0,4.47,4.27,56.12,0.986932707,0
0.20356102,0.172270203,0.067486572,0,0,0,4.5,4.29,56.12,0.986932707,0
0.187940407,0.18465271,0.07253418,0,0,0,4.51,4.3,56.12,0.986932707,0
0.229443932,0.204168701,0.079620361,0,0,0,4.5,4.3,56.12,0.986959286,0
0.243600655,0.247910309,0.097232056,0,0,0,4.5,4.31,56.12,0.986959286,0
0.283340263,0.263420105,0.103897095,0,0,0,4.51,4.32,56.12,0.986959286,0
0.313710022,0.271263123,0.107394409,0,0,0,4.52,4.32,56.12,0.986959286,0
0.317037964,0.278670502,0.110980225,0,0,0,4.52,4.33,56.12,0.986959286,0
0.29640522,0.2559021,0.102398682,0,0,0,4.53,4.33,56.12,0.986959286,0
0.489803123,0.189234924,0.077935791,0,0,0,4.54,4.34,56.12,0.726079249,0
0.778698921,0.175254059,0.072390747,0,0,0,4.54,4.35,56.12,0.726079249,0
0.889989662,0.149293518,0.062197876,0,0,0,4.55,4.36,56.12,0.726079249,0
1.003116608,0.147793579,0.064138794,0,0,0,4.56,4.38,56.12,0.726079249,0
1.063339424,0.097362518,0.045288086,0,0,0,4.57,4.4,56.12,0.726079249,0
1.057849121,0.088176727,0.040740967,0,0,0,4.58,4.41,56.12,0.726079249,0
1.080739212,0.0827034,0.037277222,0,0,0,4.6,4.43,56.12,0.225322969,0
1.112376404,0.203255463,0.082592773,0,0,0,4.61,4.44,56.12,0.225322969,0
1.490235519,1.442755127,0.605151367,0,0,0,4.64,4.46,56.12,0.225322969,0
4.047224045,11.93540878,25.72456055,0,0,0,4.64,4.47,56.12,0.225322969,0
3.734266281,11.91687927,25.71714172,0,0,0,4.63,4.5,56.12,0.225322969,0
3.582851219,11.91600418,25.71651611,0,0,0,4.62,4.52,56.12,0.225322969,0
3.414329529,11.89502792,25.70613708,0,0,0,4.65,4.51,56.24,0.00015141,0
3.329685783,11.89429703,25.70454712,0,0,0,4.65,4.52,56.24,0.00015141,0
3.292821121,11.88326492,25.70066223,0,0,0,4.66,4.49,56.24,0.00015141,0
3.235723877,11.87810516,25.69956055,0,0,0,4.67,4.49,56.24,0.00015141,0
3.168225861,11.74355698,25.64824829,0,0,0,4.68,4.49,56.24,0.00015141,0
2.780820847,10.49558411,25.12252808,0,0,0,4.68,4.5,56.24,0.00015141,0
0,0,0,0,0,0,4.69,4.5,56.24,0.00015141,0
0,0,0,0,0,0,4.7,4.51,56.24,0.000144714,0
0,0,0,0,0,0,4.7,4.55,56.24,0.000144714,0
0,0,0,0,0,0,4.75,4.55,56.24,0.000144714,0
0,0,0,0,0,0,4.77,4.56,56.24,0.000144714,0
0,0,0,0,0,0,4.79,4.56,56.24,0.000144714,0
0,0,0,0,0,0,4.82,4.57,56.24,0.000144714,0
0,0,0,0,0,0,4.82,4.58,56.24,0.000149596,0
0,0,0,0,0,0,4.84,4.59,56.24,0.000149596,0
0,0,0,0,0,0,4.83,4.59,56.24,0.000149596,0
0,0,0,0,0,0,4.83,4.6,56.24,0.000149596,0
0,0,0,0,0,0,4.83,4.6,56.24,0.000149596,0
0,0,0,0,0,0,4.84,4.61,56.24,0.000149596,0
0,0,0,0,0,0,4.84,4.62,56.24,0.000188817,0
0,0,0,0,0,0,4.86,4.63,56.24,0.000188817,0
0,0,0,0,0,0,4.92,4.7,56.24,0.000188817,0
0,0,0,0,0,0,4.82,4.64,56.24,0.000188817,0
0,0,0,0,0,0,4.77,4.65,56.24,0.000188817,0
0,0,0,0,0,0,4.76,4.65,56.24,0.000188817,0
0,0,0,0,0,0,4.76,4.65,56.24,0.000201056,0
0,0,0,0,0,0,4.76,4.65,56.24,0.000201056,0
0,0,0,0,0,0,4.76,4.66,56.24,0.000201056,0
0,0,0,0,0,0,4.77,4.66,56.24,0.000201056,0
0,0,0,0,0,0,4.77,4.64,56.24,0.000201056,0
0,0,0,0,0,0,4.78,4.64,56.24,0.000201056,0
0,0,0,0,0,0,4.78,4.64,56.24,0.000201056,0
0,0,0,0,0,0,4.79,4.63,56.24,0.000199405,0
0,0,0,0,0,0,4.79,4.64,56.24,0.000199405,0
0,0,0,0,0,0,4.79,4.64,56.24,0.000199405,0
0,0,0,0,0,0,4.79,4.65,56.24,0.000199405,0
0,0,0,0,0,0,4.79,4.65,56.24,0.000199405,0
0,0,0,0,0,0,4.8,4.66,56.24,0.000199405,0
0,0,0,0,0,0,4.8,4.66,56.24,0.000158935,0
0,0,0,0,0,0,4.97,4.66,56.24,0.000158935,0
0,0,0,0,0,0,4.98,4.74,56.24,0.000158935,0
0,0,0,0,0,0,4.98,4.76,56.24,0.000158935,0
0,0,0,0,0,0,4.97,4.75,56.24,0.000158935,0
0,0,0,0,0,0,4.97,4.75,56.24,0.000158935,0
0,0,0,0,0,0,4.97,4.75,56.24,0.000161983,0
0,0,0,0,0,0,4.97,4.76,56.24,0.000161983,0
0,0,0,0,0,0,4.97,4.76,56.24,0.000161983,0
0,0,0,0,0,0,4.98,4.75,56.24,0.000161983,0
0,0,0,0,0,0,4.98,4.76,56.24,0.000161983,0
0,0,0,0,0,0,4.98,4.77,56.24,0.000161983,0
0,0,0,0,0,0,4.98,4.77,56.24,0.000181906,0
0,0,0,0,0,0,4.98,4.77,56.24,0.000181906,0
0,0,0,0,0,0,4.99,4.78,56.24,0.000181906,0
0,0,0,0,0,0,4.99,4.79,56.24,0.000181906,0
0,0,0,0,0,0,4.99,4.79,56.24,0.000181906,0
0,0,0,0,0,0,5,4.78,56.24,0.000181906,0
0,0,0,0,0,0,5,4.79,54.33,0.000302534,0
0,0,0,0,0,0,5,4.79,54.33,0.000302534,0
0,0,0,0,0,0,4.86,4.63,54.33,0.000302534,0
0,0,0,0,0,0,4.92,4.74,54.33,0.000302534,0
0,0,0,0,0,0,4.87,4.71,54.33,0.000302534,0
2.987664604,11.78561707,24.5055481,0,0,0,4.93,4.73,54.33,0.000302534,0
2.990900612,11.91427917,24.57102814,0,0,0,4.93,4.74,54.33,0.000302534,0
2.996074295,11.99626923,24.61229553,0,0,0,4.91,4.76,54.33,0.00043064,0
5.99214859,23.57123413,49.22459106,0,0,0,4.91,4.79,54.33,0.00043064,0
9.198121262,35.19130478,73.80833588,0,0,0,4.96,4.8,54.33,0.00043064,0
12.40409393,46.81137543,98.39208069,0,0,0,4.95,4.86,54.33,0.00043064,0
16.03650475,58.55256271,122.8984482,0,0,0,4.97,4.87,54.33,0.00043064,0
16.11306534,58.5627121,122.9067947,0,0,0,4.99,4.87,54.33,0.00043064,0
16.1190239,58.79863586,123.0260086,0,0,0,5,4.87,54.33,0.050637038,0
13.30342579,48.43358765,99.17724457,0,0,0,5.02,4.9,54.33,0.050637038,0
13.38380527,48.85419388,99.3408905,0,0,0,5.06,4.9,54.33,0.050637038,0
13.42506065,48.97525406,99.3803894,0,0,0,5.04,4.88,54.33,0.050637038,0
10.46538277,37.49291534,74.80360413,0,0,0,5.03,4.88,54.33,0.050637038,0
7.319441605,26.0977211,50.30776367,0,0,0,5.01,4.89,54.33,0.050637038,0
4.176657486,14.66703873,25.79880219,0,0,0,5.14,4.83,54.33,0.428714211,0
0.606703949,2.943625641,1.30345459,0,0,0,4.96,4.83,54.33,0.428714211,0
0.6076828,3.119784546,1.368157959,0,0,0,4.87,4.89,54.33,0.428714211,0
0.620022583,2.990644836,1.291810608,0,0,0,4.9,4.93,54.33,0.428714211,0
0.480643082,2.121727753,0.865136719,0,0,0,4.88,4.95,54.33,0.428714211,0
0.423247147,2.105708313,0.870913696,0,0,0,4.89,4.96,54.33,0.428714211,0
0.382367706,2.187957001,0.920288086,0,0,0,4.88,4.95,54.33,0.428714211,0
0.439693832,2.384536743,1.015583801,0,0,0,4.88,4.94,54.33,0.879126053,0
0.493492126,2.5497612,1.111462402,0,0,0,4.87,4.95,54.33,0.879126053,0
0.533965302,2.738150787,1.222348022,0,0,0,4.87,4.96,54.33,0.879126053,0
0.783371735,2.803231812,1.240431213,0,0,0,4.87,4.97,54.33,0.879126053,0
0.88026123,2.662339783,1.19899292,0,0,0,4.88,4.96,54.33,0.879126053,0
5.042079163,14.29869843,25.64187622,0,0,0,4.88,4.96,54.33,0.879126053,0
5.009392166,13.74704666,25.41176605,0,0,0,4.88,4.95,54.33,0.601014768,0
4.983172607,13.21379776,25.1768631,0,0,0,4.88,4.95,54.33,0.601014768,0
4.977622986,12.92849884,25.04672241,0,0,0,4.88,4.95,54.33,0.601014768,0
4.883900452,12.63929291,24.91591644,0,0,0,4.88,4.95,54.33,0.601014768,0
4.770070648,12.24919205,24.73213348,0,0,0,4.89,4.95,54.33,0.601014768,0
4.66640892,11.87141418,24.54646454,0,0,0,4.89,4.96,54.33,0.601014768,0
4.354545212,11.78855896,24.51736145,0,0,0,4.89,4.95,54.33,0.118451976,0
4.180116272,11.7431427,24.48574982,0,0,0,4.89,4.95,54.33,0.118451976,0
0,0,0,0,0,0,4.86,4.9,54.33,0.118451976,0
0,0,0,0,0,0,4.96,4.94,54.33,0.118451976,0
0,0,0,0,0,0,5.01,4.9,54.33,0.118451976,0
0,0,0,0,0,0,5.03,4.88,54.33,0.118451976,0
0,0,0,0,0,0,5.05,4.87,54.33,0.000169984,0
0,0,0,0,0,0,5.05,4.87,54.33,0.000169984,0
0,0,0,0,0,0,5.05,4.86,54.33,0.000169984,0
0,0,0,0,0,0,5.06,4.85,54.33,0.000169984,0
0,0,0,0,0,0,5.06,4.84,54.33,0.000169984,0
0,0,0,0,0,0,5.04,4.84,54.33,0.000169984,0
0,0,0,0,0,0,5.04,4.83,54.33,0.000186726,0
0,0,0,0,0,0,5.05,4.83,54.33,0.000186726,0
0,0,0,0,0,0,5.05,4.83,54.33,0.000186726,0
0,0,0,0,0,0,5.05,4.83,54.33,0.000186726,0
0,0,0,0,0,0,5.05,4.83,54.33,0.000186726,0
0,0,0,0,0,0,5.05,4.83,54.33,0.000186726,0
0,0,0,0,0,0,5.06,4.83,54.33,0.000186726,0
0,0,0,0,0,0,5.06,4.84,53.38,0.000277458,0
0,0,0,0,0,0,5.07,4.85,53.38,0.000277458,0
0,0,0,0,0,0,5.07,4.86,53.38,0.000277458,0
0,0,0,0,0,0,5.08,4.87,53.38,0.000277458,0
0,0,0,0,0,0,5.08,4.88,53.38,0.000277458,0
0,0,0,0,0,0,5.09,4.88,53.38,0.000277458,0
0,0,0,0,0,0,5.09,4.88,53.38,0.000427746,0
0,0,0,0,0,0,5.1,4.88,53.38,0.000427746,0
0,0,0,0,0,0,5.11,4.85,53.38,0.000427746,0
0,0,0,0,0,0,5.15,4.86,53.38,0.000427746,0
0,0,0,0,0,0,5.2,4.88,53.38,0.000427746,0
0,0,0,0,0,0,5.21,4.88,53.38,0.000427746,0
0,0,0,0,0,0,5.21,4.89,53.38,0.000599678,0
0,0,0,0,0,0,5.22,4.9,53.38,0.000599678,0
0,0,0,0,0,0,5.23,4.91,53.38,0.000599678,0
0,0,0,0,0,0,5.23,4.91,53.38,0.000599678,0
0,0,0,0,0,0,5.24,4.91,53.38,0.000599678,0
0,0,0,0,0,0,5.24,4.92,53.38,0.000599678,0
0,0,0,0,0,0,5.24,4.92,53.38,0.000599678,0
0,0,0,0,0,0,5.26,4.93,53.38,0.016879291,0
0,0,0,0,0,0,5.26,4.93,53.38,0.016879291,0
0,0,0,0,0,0,5.27,4.94,53.38,0.016879291,0
0,0,0,0,0,0,5.29,4.96,53.38,0.016879291,0
0,0,0,0,0,0,5.29,4.96,53.38,0.016879291,0
0,0,0,0,0,0,5.3,4.97,53.38,0.016879291,0
0,0,0,0,0,0,5.31,4.97,53.38,0.058637517,0
0,0,0,0,0,0,5.32,4.98,53.38,0.058637517,0
0,0,0,0,0,0,5.33,4.98,53.38,0.058637517,0
0,0,0,0,0,0,5.34,4.98,53.38,0.058637517,0
0,0,0,0,0,0,5.34,4.99,53.38,0.058637517,0
0,0,0,0,0,0,5.34,5,53.38,0.058637517,0
0,0,0,0,0,0,5.36,5.01,53.38,0.177920494,0
0,0,0,0,0,0,5.36,5.01,53.38,0.177920494,0
0,0,0,0,0,0,5.37,5.02,53.38,0.177920494,0
0,0,0,0,0,0,5.38,5.02,53.38,0.177920494,0
0,0,0,0,0,0,5.38,5.02,53.38,0.177920494,0
0,0,0,0,0,0,5.38,5.02,53.38,0.177920494,0
0,0,0,0,0,0,5.39,5.02,53.38,0.368862588,0
0,0,0,0,0,0,5.39,5.03,53.38,0.368862588,0
0,0,0,0,0,0,5.38,5.03,53.38,0.368862588,0
0,0,0,0,0,0,5.18,5.07,53.38,0.368862588,0
0,0,0,0,0,0,5.17,5.13,53.38,0.368862588,0
0,0,0,0,0,0,5.13,5.16,53.38,0.368862588,0
0,0,0,0,0,0,5.15,5.16,53.38,0.368862588,0
0,0,0,0,0,0,5.14,5.14,53.38,0.683224912,0
0,0,0,0,0,0,5.13,5.17,53.38,0.683224912,0
0,0,0,0,0,0,5.11,5.21,53.38,0.683224912,0
0,0,0,0,0,0,5.1,5.21,53.38,0.683224912,0
0,0,0,0,0,0,5.09,5.22,53.38,0.683224912,0
0,0,0,0,0,0,5.09,5.22,53.38,0.683224912,0
0,0,0,0,0,0,5.08,5.22,53.38,0.902016982,0
0,0,0,0,0,0,5.1,5.23,53.38,0.902016982,0
3.924245071,11.11130142,24.81568146,0,0,0,5.1,5.23,53.38,0.902016982,0
4.061871338,11.4278862,24.95683136,0,0,0,5.1,5.23,53.38,0.902016982,0
4.153491974,11.47643738,24.97351685,0,0,0,5.07,5.24,53.38,0.902016982,0
4.219277954,11.48244705,24.97995911,0,0,0,5.11,5.25,53.38,0.902016982,0
4.274308014,11.54989014,25.0142868,0,0,0,5.09,5.19,52.91,0.969358244,0
4.346641541,11.63696289,25.05901794,0,0,0,5.15,5.19,52.91,0.969358244,0
4.874032974,12.03922043,25.21100311,0,0,0,5.15,5.16,52.91,0.969358244,0
5.014407349,12.20574036,25.27636261,0,0,0,5.16,5.12,52.91,0.969358244,0
5.151376343,12.47016144,25.38815002,0,0,0,5.14,5.1,52.91,0.969358244,0
1.432682419,1.747283173,0.743955994,0,0,0,5.14,5.09,52.91,0.969358244,0
5.686194611,12.754496,25.29417267,0,0,0,5.14,5.08,52.91,0.98679811,0
5.594573975,12.70594482,25.27748718,0,0,0,5.14,5.09,52.91,0.98679811,0
5.528787994,12.69993515,25.27104492,0,0,0,5.09,5.1,52.91,0.98679811,0
5.473757935,12.63249207,25.23671722,0,0,0,5.02,5.06,52.91,0.98679811,0
5.401424408,12.54541931,25.19198608,0,0,0,5.11,5.08,52.91,0.98679811,0
4.874032974,12.14316177,25.04000092,0,0,0,5.25,5.08,52.91,0.633818812,0
4.7336586,11.97664185,24.97464142,0,0,0,5.25,5.08,52.91,0.633818812,0
4.596689606,11.71222076,24.862854,0,0,0,5.34,5.08,52.91,0.633818812,0
4.391138458,11.32379761,24.69136658,0,0,0,5.31,5.08,52.91,0.633818812,0
0,0,0,0,0,0,5.32,5.07,52.91,0.633818812,0
0,0,0,0,0,0,5.3,5.08,52.91,0.633818812,0
0,0,0,0,0,0,5.31,5.09,52.91,0.17623577,0
0,0,0,0,0,0,5.32,5.08,52.91,0.17623577,0
0,0,0,0,0,0,5.33,5.08,52.91,0.17623577,0
0,0,0,0,0,0,5.35,5.08,52.91,0.17623577,0
0,0,0,0,0,0,5.36,5.08,52.91,0.17623577,0
0,0,0,0,0,0,5.37,5.09,52.91,0.17623577,0
0,0,0,0,0,0,5.38,5.09,52.91,0.164562591,0
0,0,0,0,0,0,5.41,5.08,52.91,0.164562591,0
0,0,0,0,0,0,5.33,5.06,52.91,0.164562591,0
0,0,0,0,0,0,5.23,5.12,52.91,0.164562591,0
0,0,0,0,0,0,5.18,5.12,52.91,0.164562591,0
0,0,0,0,0,0,5.12,5.13,52.91,0.164562591,0
0,0,0,0,0,0,5.11,5.13,52.91,0.62002865,0
0,0,0,0,0,0,5.1,5.13,52.91,0.62002865,0
0,0,0,0,0,0,5.1,5.13,52.91,0.62002865,0
0,0,0,0,0,0,5.1,5.12,52.91,0.62002865,0
0,0,0,0,0,0,5.1,5.12,52.91,0.62002865,0
0,0,0,0,0,0,5.1,5.12,52.91,0.62002865,0
0,0,0,0,0,0,5.1,5.12,52.91,0.940913274,0
0,0,0,0,0,0,5.1,5.13,52.91,0.940913274,0
0,0,0,0,0,0,5.1,5.13,52.91,0.940913274,0
0,0,0,0,0,0,5.1,5.13,52.91,0.940913274,0
0,0,0,0,0,0,5.11,5.14,52.91,0.940913274,0
0,0,0,0,0,0,5.11,5.15,52.91,0.940913274,0
0,0,0,0,0,0,5.12,5.15,52.91,0.940913274,0
0,0,0,0,0,0,5.12,5.17,52.91,0.49151603,0
0,0,0,0,0,0,5.13,5.18,52.91,0.49151603,0
0,0,0,0,0,0,5.14,5.18,52.91,0.49151603,0
0,0,0,0,0,0,5.14,5.2,52.91,0.49151603,0
0,0,0,0,0,0,5.15,5.23,52.91,0.49151603,0
0,0,0,0,0,0,5.16,5.23,52.91,0.49151603,0
0,0,0,0,0,0,5.16,5.24,52.91,0.043654746,0
0,0,0,0,0,0,5.17,5.24,52.91,0.043654746,0
0,0,0,0,0,0,5.17,5.25,52.91,0.043654746,0
0,0,0,0,0,0,5.18,5.26,52.91,0.043654746,0
0,0,0,0,0,0,5.18,5.26,52.91,0.043654746,0
0,0,0,0,0,0,5.2,4.93,52.91,0.043654746,0
0,0,0,0,0,0,3.92,3.49,52.93,0.000501233,0
0,0,0,0,0,0,4.02,3.72,52.93,0.000501233,0
0,0,0,0,0,0,4.03,3.66,52.93,0.000501233,0
0,0,0,0,0,0,4.02,3.6,52.93,0.000501233,0
0,0,0,0,0,0,4,3.56,52.94,0.029311751,0
0,0,0,0,0,0,3.96,3.56,52.94,0.029311751,0
0,0,0,0,0,0,3.94,3.57,52.94,0.029311751,0
0,0,0,0,0,0,3.91,3.58,52.94,0.029311751,0
0,0,0,0,0,0,3.89,3.58,52.94,0.029311751,0
0,0,0,0,0,0,3.89,3.59,52.94,0.029311751,0
0,0,0,0,0,0,3.88,3.59,52.94,0.029311751,0
0,0,0,0,0,0,3.88,3.59,52.94,0.153825282,0
0,0,0,0,0,0,3.87,3.58,52.94,0.153825282,0
0,0,0,0,0,0,3.86,3.58,52.94,0.153825282,0
0,0,0,0,0,0,3.87,3.57,52.94,0.153825282,0
0,0,0,0,0,0,3.85,3.57,52.94,0.153825282,0
0,0,0,0,0,0,3.84,3.57,52.94,0.153825282,0
0,0,0,0,0,0,3.81,3.56,52.94,0.351337032,0
0,0,0,0,0,0,3.79,3.56,52.94,0.351337032,0
0,0,0,0,0,0,3.79,3.55,52.94,0.351337032,0
0,0,0,0,0,0,3.78,3.53,52.94,0.351337032,0
0,0,0,0,0,0,3.77,3.54,52.94,0.351337032,0
0,0,0,0,0,0,3.65,3.4,52.94,0.351337032,0
0,0,0,0,0,0,3.65,3.52,52.94,0.527989018,0
0,0,0,0,0,0,3.69,3.48,52.94,0.527989018,0
0,0,0,0,0,0,3.71,3.48,52.94,0.527989018,0
0,0,0,0,0,0,3.72,3.51,52.94,0.527989018,0
0,0,0,0,0,0,3.73,3.53,52.94,0.527989018,0
0,0,0,0,0,0,3.74,3.57,52.94,0.527989018,0
0,0,0,0,0,0,3.74,3.58,52.94,0.62214126,0
0,0,0,0,0,0,3.75,3.61,52.94,0.62214126,0
0,0,0,0,0,0,3.77,3.61,52.94,0.62214126,0
0,0,0,0,0,0,3.79,3.62,52.94,0.62214126,0
0,0,0,0,0,0,3.83,3.63,52.94,0.62214126,0
0,0,0,0,0,0,3.85,3.65,52.94,0.62214126,0
0,0,0,0,0,0,3.87,3.68,52.94,0.62214126,0
0,0,0,0,0,0,3.84,3.71,52.94,0.678382319,0
0,0,0,0,0,0,3.88,3.74,52.94,0.678382319,0
0,0,0,0,0,0,3.95,3.81,52.94,0.678382319,0
0,0,0,0,0,0,3.99,3.84,52.94,0.678382319,0
0,0,0,0,0,0,4.01,3.91,52.94,0.678382319,0
0,0,0,0,0,0,4.02,3.93,52.94,0.678382319,0
0,0,0,0,0,0,4.04,3.96,52.94,0.709555949,0
0,0,0,0,0,0,4.07,3.98,52.94,0.709555949,0
0,0,0,0,0,0,4.1,3.99,52.94,0.709555949,0
0,0,0,0,0,0,4.13,4,52.94,0.709555949,0
0,0,0,0,0,0,4.17,4.04,52.94,0.709555949,0
0,0,0,0,0,0,4.19,4.06,52.94,0.709555949,0
0,0,0,0,0,0,4.21,4.08,52.94,0.730326602,0
0,0,0,0,0,0,4.22,4.06,52.94,0.730326602,0
0,0,0,0,0,0,4.25,4.06,52.94,0.730326602,0
0,0,0,0,0,0,4.25,4.09,52.94,0.730326602,0
0,0,0,0,0,0,4.28,4.11,52.94,0.730326602,0
0,0,0,0,0,0,4.3,4.14,52.94,0.730326602,0
0,0,0,0,0,0,4.31,4.17,52.95,0.75068481,0
0,0,0,0,0,0,4.33,4.2,52.95,0.75068481,0
0,0,0,0,0,0,4.36,4.21,52.95,0.75068481,0
0,0,0,0,0,0,4.38,4.23,52.95,0.75068481,0
0,0,0,0,0,0,4.4,4.25,52.95,0.75068481,0
0,0,0,0,0,0,4.42,4.27,52.95,0.75068481,0
0,0,0,0,0,0,4.43,4.28,52.95,0.75068481,0
0,0,0,0,0,0,4.45,4.3,52.95,0.776208055,0
0,0,0,0,0,0,4.46,4.31,52.95,0.776208055,0
0,0,0,0,0,0,4.48,4.33,52.95,0.776208055,0
0,0,0,0,0,0,4.51,4.34,52.95,0.776208055,0
0,0,0,0,0,0,4.53,4.4,52.95,0.776208055,0
0,0,0,0,0,0,4.55,4.42,52.95,0.776208055,0
0,0,0,0,0,0,4.59,4.44,52.95,0.798797552,0
0,0,0,0,0,0,4.55,4.46,52.95,0.798797552,0
0,0,0,0,0,0,4.75,4.52,52.95,0.798797552,0
0,0,0,0,0,0,4.72,4.57,52.95,0.798797552,0
0,0,0,0,0,0,4.83,4.61,52.95,0.798797552,0
0,0,0,0,0,0,4.87,4.66,52.95,0.798797552,0
0,0,0,0,0,0,4.89,4.64,52.95,0.835415207,0
0,0,0,0,0,0,4.89,4.65,52.95,0.835415207,0
0,0,0,0,0,0,4.88,4.66,52.95,0.835415207,0
0,0,0,0,0,0,4.88,4.66,52.95,0.835415207,0
0,0,0,0,0,0,4.89,4.67,52.95,0.835415207,0
0,0,0,0,0,0,4.86,4.68,52.95,0.835415207,0
0,0,0,0,0,0,4.86,4.69,52.95,0.835415207,0
0,0,0,0,0,0,4.85,4.7,52.95,0.877567123,0
0,0,0,0,0,0,4.85,4.71,52.95,0.877567123,0
0,0,0,0,0,0,4.84,4.72,52.95,0.877567123,0
0,0,0,0,0,0,4.84,4.72,52.95,0.877567123,0
0,0,0,0,0,0,4.83,4.75,52.95,0.877567123,0
0,0,0,0,0,0,4.83,4.76,52.95,0.877567123,0
0,0,0,0,0,0,4.91,4.78,52.95,0.905803889,0
0.121928084,11.99725418,24.63553009,0,0,0,4.94,4.75,52.95,0.905803889,0
0.243856168,23.99450836,49.27106018,0,0,0,4.97,4.77,52.95,0.905803889,0
0.243856168,23.99450836,49.27106018,0,0,0,4.96,4.77,52.95,0.905803889,0
0.243856168,23.99450836,49.27106018,0,0,0,4.97,4.77,52.95,0.905803889,0
0.243856168,23.99450836,49.27106018,0,0,0,4.96,4.78,52.95,0.905803889,0
0.243856168,23.99450836,49.27106018,0,0,0,4.97,4.77,52.95,0.943173728,0
0.243856168,23.99450836,49.27106018,0,0,0,4.97,4.78,52.95,0.943173728,0
0.243856168,23.99450836,49.27106018,0,0,0,4.97,4.79,52.95,0.943173728,0
0.243856168,23.99450836,49.27106018,0,0,0,4.97,4.79,52.95,0.943173728,0
0.121928084,11.99725418,24.63553009,0,0,0,4.97,4.83,52.95,0.943173728,0
0,0,0,0,0,0,4.9,4.7,52.95,0.943173728,0
0,0,0,0,0,0,4.95,4.78,52.95,0.983481682,0
0,0,0,0,0,0,4.99,4.84,52.95,0.983481682,0
0,0,0,0,0,0,4.93,4.84,52.95,0.983481682,0
0,0,0,0,0,0,4.88,4.85,52.95,0.983481682,0
0,0,0,0,0,0,4.85,4.85,52.95,0.983481682,0
0,0,0,0,0,0,4.86,4.85,52.95,0.983481682,0
0,0,0,0,0,0,4.89,4.84,52.95,0.983481682,0
0,0,0,0,0,0,4.89,4.84,52.95,0.98668649,0
0,0,0,0,0,0,4.91,4.84,52.95,0.98668649,0
5.068254471,11.84557571,24.71619873,0,0,0,4.94,4.85,52.95,0.98668649,0
5.117528534,11.94515915,24.76397552,0,0,0,4.98,4.85,52.95,0.98668649,0
5.16084137,12.00677948,24.79270172,0,0,0,5.01,4.86,52.95,0.98668649,0
5.198197556,12.08175888,24.82855988,0,0,0,5.02,4.85,52.95,0.98668649,0
5.21870079,12.12969437,24.85186157,0,0,0,5.04,4.86,52.46,0.986725208,0
5.235858154,12.21424255,24.89226074,0,0,0,5.06,4.87,52.46,0.986725208,0
5.236487579,12.23510132,24.90231323,0,0,0,5.05,4.87,52.46,0.986725208,0
5.247079086,12.29424133,24.93094482,0,0,0,5.05,4.88,52.46,0.986725208,0
5.251904678,12.30142593,24.93432922,0,0,0,5.06,4.88,52.46,0.986725208,0
0.206831741,0.518704987,0.24745636,0,0,0,5.07,4.89,52.46,0.986725208,0
5.330783081,12.21516495,24.93974762,0,0,0,5.08,4.89,52.46,0.986738185,0
5.287470245,12.15354462,24.91102142,0,0,0,5.08,4.9,52.46,0.986738185,0
5.250114059,12.07856522,24.87516327,0,0,0,5.1,4.9,52.46,0.986738185,0
5.229610825,12.03062973,24.85186157,0,0,0,5.02,4.9,52.46,0.986738185,0
5.212453461,11.94608154,24.8114624,0,0,0,4.74,4.81,52.46,0.986738185,0
5.211824036,11.92522278,24.80140991,0,0,0,3.82,3.46,52.14,0.000248559,0
10.35834084,23.70711212,49.49599915,0,0,0,3.8,3.54,52.14,0.000345852,0
10.35749321,23.79479065,49.54148102,0,0,0,3.78,3.56,52.14,0.000345852,0
10.34796829,23.77494431,49.53570557,0,0,0,3.77,3.56,52.14,0.000345852,0
5.180461502,12.09119415,24.85332947,0,0,0,3.76,3.55,52.14,0.000345852,0
5.203372574,12.20992889,24.91135101,0,0,0,3.76,3.55,52.14,0.000345852,0
5.592539215,13.11829147,25.3637558,0,0,0,3.76,3.55,52.14,0.000345852,0
5.95039711,13.68928299,25.62830811,0,0,0,3.77,3.54,52.14,0.000345852,0
6.12867012,14.02642899,25.77590637,0,0,0,3.78,3.51,52.14,0.00041367,0
6.167468262,14.13660736,25.82172546,0,0,0,3.78,3.51,52.14,0.00041367,0
1.028992462,2.343171692,1.118444824,0,0,0,3.79,3.52,52.14,0.00041367,0
1.043105316,2.273041534,1.078944397,0,0,0,3.79,3.54,52.14,0.00041367,0
1.061868668,2.255395508,1.06733551,0,0,0,3.79,3.56,52.14,0.00041367,0
